companyid,fyear,revt,roa,eps,pe_ratio,pb_ratio,gross_margin,cogs,asset_turnover,epspx,re,chech,che,ni,roe,invested_capital_2,revt-1,roa-1,revt-2,roa-2,revenue_growth,growth_revt,growth_roa,label_revt,label_roa
105419,2020.0,2518.384,0.054448190872688894,2.83456532019214,28.180687681095794,2.1530981416060997,0.14807165973996647,1893.461,1.0543878924851773,2.85,973.545,3.56,8.854,113.89,0.07640332152186775,1953.1860000000001,2222.559,0.05402971847997593,1958.557,0.04551156928627379,0.13479413670370594,0.13310107853154846,0.0077452262289327565,1,1
105312,2020.0,1163.742,-0.01670827774181759,-3.8787584869059164,-0.9564916229057264,0.15940065510372478,0.05083485599992059,1339.179,4.080192485099467,-3.99,-242.521,5.721,76.805,-19.995,-0.16665138646952435,186.541,1410.902,-0.05782361123562363,1390.394,-0.18263958740113995,0.014749775962784676,-0.1751787154600391,-0.7110474876130869,0,0
108640,2020.0,353.874,0.18542111587442345,0.8221896306384167,14.716799566791604,3.734132851269728,0.9843353366874833,4.801,0.7433351442596868,0.82,-23.294,-10.356,275.962,94.181,0.25373267022646573,128.81300000000005,306.486,0.22842168066900792,251.247,0.2419360013346423,0.21985934160407875,0.15461717664102123,-0.18825080293885937,1,1
108597,2020.0,147.683,-0.17988744321306682,-0.8625314333612741,-41.517327502429545,11.158764529188979,0.5487309588799859,82.001,1.5976366737589898,-0.88,-36.418,0.264,33.921,-12.348,-0.2687736711505812,67.132,181.712,-0.10856529919639875,162.72,-0.31514692176121756,0.11671583087512286,-0.18726886501717002,0.6569515724139774,0,0
105408,2020.0,553.016,0.006213036381645955,0.8010247651579846,82.15726012793178,-15.134306433161987,0.6143267230750407,204.887,0.5699295372718651,0.82,-696.904,123.329,399.422,37.52,-0.18421143073169058,521.627,531.245,0.04025215529264347,520.193,0.03874704331959181,0.02124596063384171,0.04098109158674427,-0.8456471128943136,1,1
105617,2020.0,1273.705,-0.002228255953539928,0.44307825388488986,130.90238460465764,3.0542555199094172,0.6892716820825477,405.076,0.4322310777843132,0.43,-257.455,-1.042,443.221,28.684,0.023332313839306052,2501.233,1303.634,0.009510427186745083,1229.747,0.023017223067658587,0.0600830902616554,-0.022958130886429846,-1.2342960952001718,1,1
105561,2020.0,2957.0,-0.10099955243920633,2.017730496453901,9.27775043936731,1.1000291727443217,0.3379046207066963,5359.0,0.6791407954354758,1.92,4324.0,485.0,1328.0,569.0,0.11856636799333195,10189.0,8094.0,0.04774290988420876,7658.0,0.018031843468252446,0.05693392530686863,-0.6346676550531257,-3.1154879894032708,0,0
105639,2020.0,24996.056,0.07029963753640847,4.254526477471872,76.05311700687123,18.726172643220128,0.38795592298583176,12336.634,0.593260473834956,4.26,4788.228,1231.745,5018.437,1866.916,0.24622491990076173,23869.367,20156.447,0.05494854677364819,15794.341,0.046632145497104836,0.27618157667990073,0.2401022858840152,0.27937209742773844,1,1
105810,2020.0,1059.371,-0.03171377762881031,2.082750781472009,41.64204415215849,5.369867619580479,0.11851289998051488,1054.062,3.0632672404959527,2.09,122.557,6.453,7.973,36.646,0.12895302641626288,351.503,1195.777,0.09387744645967824,1088.758,0.0877830835164357,0.09829457051061852,-0.11407310894924383,-1.3378210510064508,0,0
105627,2020.0,264.488,0.04366295606120047,1.425745332961828,18.51663083838186,2.055896759914726,0.5299853623367828,129.082,0.808724664226462,1.43,9.715,1.624,7.357,20.468,0.11102974282196075,323.428,274.634,0.06027285925044686,280.411,0.05379775801993007,-0.020601902207830602,-0.03694371417959908,-0.27557848417690994,0,0
119022,2020.0,13239.976,-0.014337310756844919,-1.657639237251005,-22.658730051714233,1.6027475060803518,0.05274017986818156,19109.384,1.394959171504712,-1.66,-264.649,193.621,1080.354,-261.05,-0.07073421601397722,10426.518,20173.329,-0.018051264207375246,20155.512,0.009295469129728492,0.0008839765519230043,-0.34368908572303564,-0.205744783737247,0,0
105739,2020.0,156.471,0.10717650295547199,-0.15913864454010437,-39.713798105194385,8.712761675410684,0.8854195656662686,12.763,0.6089992072387305,-0.18,-366.593,20.066,63.888,-15.305,-0.219388778991428,107.31299999999999,111.389,-0.08367731882671332,55.64,-0.3120433416564547,1.001959022286125,0.40472578082216387,-2.2808309881130744,1,1
113612,2020.0,5103.0,0.03799945637401468,16.643036175227262,31.284556166200254,-9.615534720483055,0.5722465697772038,2234.243,0.32133432414230667,12.94,-3498.937,-605.531,1467.486,889.77,-0.3073572362478216,14510.654999999999,5223.203,0.05473914025399743,3811.126,0.0784639958443831,0.37051438341319604,-0.023013273656030682,-0.3058083083203029,0,0
