companyid,fyear,revt,roa,eps,pe_ratio,pb_ratio,gross_margin,cogs,asset_turnover,epspx,re,chech,che,ni,roe,invested_capital_2,revt-1,roa-1,revt-2,roa-2,revenue_growth,growth_revt,growth_roa,label_revt,label_roa
2,2019.0,2089.3,0.0021164021164021165,0.2155915833045878,139.569456,1.1555038304448613,0.1814504337654743,1679.5,1.3523596098075403,2.42,668.9,-0.5,41.1,7.5,0.008279059498840932,1288.3000000000002,2051.8,0.004943316635908252,1748.3,0.010231520954941955,0.17359720871703954,0.01827663514962472,-0.5718659611992944,0,0
288,2019.0,45768.0,0.028102341861821818,3.065493442405848,10.474659497167139,-87.51608999999999,0.29581733683572436,31365.0,0.7352426543413668,3.04,-5138.0,-112.0,4914.0,1412.0,-8.355029585798816,53893.0,44541.0,0.02330802244965335,42207.0,0.037337535995019065,0.05529888407136257,0.02754765272445612,0.2056939589158398,0,0
42430,2019.0,3471.209,0.02913105712586666,4.558767907798255,18.689260283300754,1.8286896110696804,0.36736663788687124,2335.206,0.2089676623942593,4.56,2593.475,-8.126,5.766,511.047,0.09784708347733019,17381.100000000002,3691.247,0.028931224858049064,3565.296,0.028700490425981853,0.03532694059623662,-0.05961074942966429,0.0069071485496404374,0,0
44,2019.0,31904.0,0.054310840072473374,1.348812014451883,53.62496717483108,4.160133739680251,0.627935116750605,11377.0,0.455212659848451,1.32,16974.0,-5563.0,4086.0,2368.0,0.07757829904337571,60112.0,30578.0,0.03525225909219478,27390.0,0.006255737704918033,0.11639284410368747,0.043364510432336974,0.5406343159578775,1,1
105,2019.0,6731.0,0.05656934306569343,0.3353233830845771,55.05133531157271,14.654265402843604,0.3993822393822394,3889.0,1.4212028094820017,0.34,-7444.0,-108.0,1161.0,337.0,0.26619273301737756,2334.0,6475.0,0.07396839332748024,5329.0,0.012146892655367232,0.21504972790392193,0.03953667953667954,-0.2352227685243345,0,0
132,2019.0,8918.9,0.09291129083345652,6.8231928424351755,24.482673120576848,3.377402514390974,0.41290228662292006,5242.9,0.46564085450743814,6.64,11668.0,-482.3,2976.0,1497.8,0.13795072530508865,15277.7,8930.2,0.07809868445065517,8187.6,0.162471841968463,0.09069812887781527,-0.0012653691966586515,0.18966524835844517,0,0
42976,2019.0,8781.0,0.05918571538520742,3.5472506777927495,17.15413020594966,1.9984950413223141,0.25060503388189737,6193.0,0.7573313782991202,3.55,4086.0,-83.0,1236.0,437.0,0.11650226606238337,9544.0,8264.0,0.04004765395894428,7933.0,0.0962756052141527,0.04172444220345393,0.06256050338818973,0.4778822111747904,1,1
186,2019.0,226.35,0.0474709425678639,6.431172899941257,47.38482462550238,5.458964755236907,0.4551100612047675,126.864,0.15718069180432565,11.07,248.316,-103.784,289.495,32.844,0.11520491630771822,1160.873,232.825,0.022173059772882087,230.574,0.04931955807264786,0.009762592486576875,-0.027810587351014687,1.1409288142505898,0,0
192,2019.0,122.251,0.09064228008471734,1.5914634146341466,21.238314176245204,1.6102999703689929,0.36810570736088394,51.361,0.191962155957886,1.59,151.111,28.865,25.26,13.05,0.07582051743871902,394.398,81.281,0.03082031637468058,129.829,-0.02254629254118736,-0.37393802617288896,0.5040538379203011,1.9409912274353398,1,1
50556,2019.0,9025.716,0.03185109212210309,2.7124236811415243,229.80185740661122,1.1811358597945327,0.035497405964390535,6629.47,0.27119700944916086,2.62,5375.359,200.388,2101.039,39.539,0.005139801188397847,23075.19,6873.46,0.0015600379658294908,6423.055,0.003550735676677848,0.07012317347430463,0.313125558306879,19.416869858143155,1,1
247,2019.0,3376.8,0.17637821307546078,5.177001127395716,17.521726916376306,3.9277407859409323,0.5788262668045502,1629.1,0.8010105821201516,5.06,3724.1,-883.5,1027.4,918.4,0.2241640224554552,3571.6,3868.0,0.19018824162852824,3651.4,0.22087633374147278,0.059319712986799555,-0.12699069286452944,-0.07261242038317448,0,0
282,2019.0,6495.0,-0.01873106234505555,-0.9676257141386587,-41.85502659574468,1.2259158184461985,0.5165269650482366,3057.0,0.29501236411141696,-1.1,3951.0,-2153.0,2694.0,-282.0,-0.029289572081429165,18244.0,6323.0,-0.01315728082862875,5466.0,-0.17627206645898236,0.15678741309915845,0.027202277399968368,0.42362716043111925,0,0
82116,2019.0,3978.868,0.03289531258464786,18.913555691554468,19.642525501743258,1.9728604109696999,0.31177430349454066,2593.721,0.3169187651938791,18.93,3910.264,-85.687,751.201,370.857,0.1004382257665701,10583.639,3768.707,0.03118617141197404,3601.114,0.07356323657286205,0.046539209811186165,0.05576474902400215,0.054804456439869045,1,1
315,2019.0,6498.6,0.034501435303038515,1.4817283800981758,20.752791411042946,1.395313488244191,0.1150693862345162,5700.9,1.775933838731909,1.45,762.1,-23.7,39.1,97.8,0.0672349786882992,3366.5,6442.2,0.026960716747070984,5453.6,0.000996695168651314,0.1812747542907436,0.008754773214119485,0.27969280738008406,0,0
129270,2019.0,2052.504,0.02676627608908509,7.591090082915631,12.871669145371406,2.8543233895285227,0.24070936387901534,1442.533,0.15084047317644203,7.35,1461.086,-17.824,493.112,324.094,0.22175238947583772,11735.512,1899.843,0.025731859060799132,1689.102,0.02810876721802935,0.12476511187601458,0.0803545345589082,0.040199855977830434,1,1
339,2019.0,15561.4,0.02531350347795494,3.900285050461636,19.16270196486121,1.937378131634819,0.3102860635847787,11170.4,0.23539303632991682,3.9,9204.9,31.5,603.2,1923.8,0.10110151142502784,66325.3,16195.7,0.027961071351747312,15424.9,0.029547761362354798,0.04997115054230505,-0.039164716560568615,-0.09468764055877003,0,0
345,2019.0,47020.0,0.03408111092622566,8.171192443919717,11.665372056061262,3.6220744728577836,0.23705552089831566,33021.0,0.22948325044273127,7.93,9902.0,-5455.0,29707.0,6921.0,0.31049798115746974,74145.0,43281.0,0.036696323474830594,35583.0,0.01510275503839169,0.21633926313127055,0.08638894665095538,-0.07126633681433134,1,1
