companyid,fyear,revt,roa,eps,pe_ratio,pb_ratio,gross_margin,cogs,asset_turnover,epspx,re,chech,che,ni,roe,invested_capital_2,revt-1,roa-1,revt-2,roa-2,revenue_growth,growth_revt,growth_roa,label_revt,label_roa
192,2022.0,91.947,0.03044312225873844,4.631809726282222,7.392358931696261,1.0639432211822315,0.319774510887587,73.848,0.25059958404217747,4.64,243.651,-18.801,0.886,34.859,0.14392472430151568,425.05699999999996,108.564,0.08046544803181778,92.507,0.05581489702479377,0.1735760537040439,-0.1530617884381562,-0.6216621791914889,0,0
247,2022.0,5485.5,0.1437039374337939,9.064125831820931,18.17935927384369,5.142084159256952,0.5701787007496428,2196.0,0.5947245276869172,9.07,5177.9,316.2,1020.1,1498.3,0.2828528817654943,7334.6,5109.1,0.17440953589346617,3355.7,0.1595550942878963,0.5225139315195043,0.07367246677497008,-0.17605458498799081,0,0
282,2022.0,11324.0,0.09661212260889605,1.8047103262360975,41.020433542039356,3.639749579365079,0.5403452428743476,3435.0,0.3642700463075798,1.82,-27.0,974.0,2713.0,559.0,0.08873015873015873,17582.0,7473.0,0.02724835486229588,4667.0,-0.1643377078794963,0.6012427683736876,0.5153218252375218,2.5456130506645844,1,1
129270,2022.0,2720.133,0.024302233967996485,9.48376854297907,16.161296989208722,2.8974302957197846,0.2471698308172173,2039.968,0.16806391625297248,9.41,2076.894,-155.068,727.453,373.357,0.17928204015150934,14715.859,2709.732,0.02315647435999614,2217.541,0.02590785751496868,0.22195350615839787,0.0038383869696338386,0.049479017841321124,0,0
339,2022.0,19639.5,0.024684014233535254,4.934630671225595,18.029718114223705,1.9997031916980188,0.36910433539780846,10594.0,0.19153928368961784,4.97,11851.9,13.1,671.8,2488.1,0.1109115061605121,84942.29999999999,16792.0,0.028380710561466065,14918.5,0.027243391301332884,0.12558233066327043,0.16957479752262983,-0.1302538327898669,1,1
345,2022.0,55625.0,0.03290505092969687,10.591327201051248,15.446600496277915,5.613906299319114,0.2706181435082335,31847.0,0.23157498355856335,10.04,10529.0,-10937.0,23505.0,8060.0,0.3634395995851558,71147.0,43663.0,0.04274773532469186,38185.0,0.016382134850836352,0.14345947361529396,0.2739619357350617,-0.23025042894634173,1,1
346,2022.0,18078.0,0.03206454124273949,6.6320928891696775,8.804158954913294,1.145099313746128,0.21885249797974995,16433.0,0.13353264526285055,6.42,48774.0,-90.0,7792.0,4325.0,0.13006345292154092,142752.0,21037.0,0.027452996661207804,22715.0,0.028942490580667047,-0.07387189082104337,-0.1406569377762989,0.1679796431129861,0,0
372,2022.0,56332.0,0.01951260268041942,11.467141899162927,4.9585154260758415,0.7110101085976998,0.30655573915382545,36091.0,0.08730909627720965,10.95,30472.0,-803.0,23221.0,9388.0,0.14339173068992378,569591.0,52046.0,0.01574871836165016,43358.0,-0.010135025687106659,0.2003782462290696,0.08235022864389194,0.23899623019068822,0,0
465,2022.0,6150.53,0.09327735553996742,4.273696160785972,34.405815123028766,4.956949284941364,0.39749759939306023,3341.788,0.4661646349985927,4.29,7429.669,-866.05,346.772,990.053,0.14407300821725164,11081.162999999999,5546.514,0.08321040844289974,4540.029,0.08423272333635498,0.22169131518763416,0.10890011275550726,0.12098182529624012,0,0
35964,2022.0,26323.0,0.10061270557884554,10.555257030270464,21.313550144238928,18.746380746268656,0.8764386619962278,3210.0,0.42473636883838795,10.34,-25396.0,1723.0,8037.0,5893.0,0.8795522388059701,51762.0,25979.0,0.09634594948091228,25424.0,0.11539683548325602,0.02182976714915041,0.013241464259594288,0.04428578597150646,0,0
484,2022.0,12013.953,0.05464080703983015,2.6467541416744873,65.54821139912919,2.3988833174152973,0.6918061141638903,2255.451,0.13986996042262928,3.5,7330.751,922.104,1977.964,1390.422,0.03659723532055317,49900.673,7318.286,0.026574292137633466,5603.056,0.05686261933298594,0.3061240151802874,0.641634803559194,1.0561528697296887,1,1
48318,2022.0,2653.766,-0.07405323716123162,-69.38110907982937,-1.1687619450807347,1.1264483049355294,0.36214900463334704,1286.895,0.36514300234337504,-76.58,-1548.622,798.23,991.488,-569.272,-0.9637961859356379,4280.128,2017.548,-0.10302886832433122,2134.043,-0.1463889415833186,-0.054588871920575224,0.31534218764559757,-0.2812379834347529,1,1
525,2022.0,10961.0,0.27945538906214346,2.804592267626704,9.587846443987667,-5.848886890282132,0.5869538309196682,3337.0,0.6073066225663384,2.6,-9466.0,40.0,302.0,973.0,-0.6100313479623825,12270.0,8079.0,0.07314139667744118,4212.0,-0.38129609289188765,0.9180911680911681,0.35672731773734373,2.820755437506366,1,1
529,2022.0,1440.696,0.11373277326530946,0.14708240158643096,306.4268703384968,2.765942092030275,0.24742974953138452,988.86,1.4799321516945745,0.14,228.585,-9.694,38.789,3.486,0.009026434558349452,756.97,1313.977,0.003926281419543331,1230.774,0.015206398587723956,0.06760217554156994,0.09643928318379988,27.967045688369893,0,0
540,2022.0,25785.0,0.24414427897927113,6.6008968609865475,20.70173233695652,9.952788437984813,0.4899622772406018,11763.0,0.8930493707647629,6.47,31986.0,-365.0,5459.0,5888.0,0.48077080101249287,18894.0,23063.0,0.22799612778315587,17202.0,0.1619022055205118,0.34071619579118706,0.11802454147335559,0.07082642741842334,1,1
549,2022.0,101556.0,0.07260681901830227,4.8375,13.972093023255814,1.6839613827468078,0.08191298431653157,78266.0,1.5186155052016532,4.8,19783.0,2808.0,8959.0,2709.0,0.12052320149486141,31604.0,85249.0,0.04825780247969218,64355.0,0.03564029847744323,0.3246678579752933,0.1912867013102793,0.5045612375088283,1,1
73079,2022.0,5324.052,0.1195568591572899,8.586520287931796,13.95792427911072,3.207852555305484,0.09938953288977302,3584.49,1.8838984302372916,8.38,805.013,-227.334,124.959,213.521,0.22982303752043715,1676.3159999999998,3980.067,0.10106660936177625,2940.163,0.039966093463323374,0.35368923423633314,0.33767898882104236,0.18295112413760992,1,1
142233,2022.0,2391.0,0.14920328343795267,3.8596491228070176,23.09018181818182,1.845872093023256,0.3912837517764093,1285.0,0.3192679975801573,2.85,2424.0,-244.0,247.0,220.0,0.07994186046511628,6129.0,2111.0,0.03327283726557774,2326.0,-0.0738694198051476,-0.09243336199484092,0.13263855992420653,3.484236864053377,1,1
17719,2022.0,142.527,0.019115418046506284,0.887738193869097,15.477536164255715,1.2282758109909642,0.3918369084099421,71.447,1.021965116784829,0.89,54.766,-6.163,5.276,6.429,0.07935861353873501,101.089,117.48,0.05592623200382759,116.033,0.01111948247642306,0.012470590263114827,0.21320224719101108,-0.6582030048940535,1,1
39321,2022.0,855.0,0.047788135871037425,8.84527027027027,10.90187151478115,1.3251536704488478,0.14918779249408237,659.211,1.4078068758505782,7.95,642.35,85.91,257.945,52.364,0.12155286077735891,260.15000000000003,774.802,0.0951448231251851,372.846,0.006260626479884008,1.0780751302146194,0.1035077348793627,-0.4977326742395533,0,0
43798,2022.0,5005.0,0.08720067810976902,2.2777268560953257,109.66635412474848,64.19052879519491,0.9286430786066022,313.0,0.5096435376678905,2.26,-2074.0,-243.8,1764.1,497.0,0.5853256389117889,6721.9,4386.4,0.05774503880652508,3790.4,0.16596609796972445,0.15723934149430127,0.14102681014043417,0.5100981818011265,1,1
689,2022.0,16498.3,0.04675731985374563,6.1328770356384235,32.38610506061189,14.841941764695507,0.4582217068521998,8129.6,0.3076610795017684,6.1,19461.7,6089.6,2585.6,2598.5,0.45828115906245037,46045.8,15005.4,0.053277974268286434,14589.8,0.06297634397620355,0.028485654361266117,0.0994908499606808,-0.12238930822905192,0,0
702,2022.0,9039.3,0.09522671530092447,8.959397622448734,24.172384029185242,9.296394419039698,0.30384263168535847,5853.5,1.0547819760148527,8.93,3597.8,-89.6,210.2,740.1,0.3845874038661401,6462.6,8408.3,0.09284208941743188,6971.5,0.0913723105244991,0.20609624901384196,0.07504489611455348,0.02568475029435144,0,0
704,2022.0,24310.708,0.06664839652031683,1.9388761157016496,20.671769421170914,0.977431007026128,0.12145308351368347,17162.132,2.188656065786021,1.95,2362.423,-277.347,199.691,193.114,0.04728337410851225,6324.374000000001,19534.679,0.021636399937168236,17634.333,-0.0038347001312861364,0.10776398517596336,0.2444897610040072,2.080382906299695,1,1
731,2022.0,565.568,0.1102666956306888,2.0815042735042737,51.193745483213974,7.7328503733842755,0.45779080677279005,273.923,0.9517348695786503,2.09,353.671,14.901,87.174,60.884,0.15105068598506463,407.385,505.198,0.11469844654853453,425.544,0.10534822152952732,0.1871815840430132,0.11949770189113973,-0.03863828195764131,1,1
11963,2022.0,942.358,0.0648607089390537,2.9765540310341625,56.642680845750434,6.206949938142449,0.3353658155021821,531.058,0.6662272528297167,2.98,727.145,18.668,103.239,96.104,0.10958079394309106,1039.843,799.023,0.08013174077085027,703.644,0.07258524518309926,0.13555007930146498,0.17938782738419284,-0.19057406821432427,1,1
750,2022.0,15349.0,0.036114320156713044,2.7365323958060617,35.1795579498861,8.516033052109181,0.19737890087611323,11085.0,0.7005681241757127,2.69,6261.0,-802.0,579.0,878.0,0.2420733388475324,14376.0,13811.0,0.04453687734604849,11781.0,0.03205128205128205,0.17231134878193702,0.11136050973861415,-0.18911422828081892,0,0
853,2022.0,1261.868,0.005584303132496178,1.9704646345072507,23.644169595386142,1.6527647984344533,0.43379492010937004,712.765,0.4885269440628371,1.96,1435.203,20.441,107.384,99.873,0.06990157940488505,2338.36,1258.846,0.03875823689664004,1124.391,0.023680735483475608,0.11958028835164984,0.0024006113535729825,-0.8559195778851261,0,0
878,2022.0,485.601,0.1608401247437068,1.8481868469575908,8.245919521117392,0.9142201902514565,0.4616881862315892,261.907,1.1538538158706066,1.83,113.808,-11.425,52.089,18.042,0.11086940491114225,341.247,486.534,0.04278802826922165,385.863,-0.02588753170421489,0.2608982981006212,-0.001917646043236429,2.758998281755426,0,0
886,2022.0,15113.0,-0.08601124191324637,2.5597320654286655,33.534759813084115,4.743707348242812,0.47942740926157695,6655.0,0.3813728707377465,2.56,13685.0,-780.0,2956.0,1284.0,0.1414564283353531,29319.0,12784.0,0.038304346529041494,11673.0,0.05504770468055348,0.09517690396641823,0.18218085106382978,-3.2454695016930932,1,1
903,2022.0,3810.676,0.1049560708932768,3.758360162010593,24.228651878665627,3.760958665845974,0.29138430226467343,2293.023,1.4243811204032737,3.73,1201.321,-10.806,257.745,144.757,0.15522773139341114,1805.9,3235.919,0.0637188810493145,3245.652,0.010528339415235307,-0.0029987811385817627,0.1776178575545309,0.6471737915806658,1,1
911,2022.0,18870.0,0.03360788906940718,7.353871679860515,33.42728982791587,2.953744047307286,0.5761556696957725,8582.0,0.3758957412839268,6.92,11738.0,-525.0,2403.0,2092.0,0.08836325237592398,49670.0,20248.0,0.03883711432072179,17117.0,0.016181589276457083,0.18291756733072384,-0.06805610430659818,-0.13464505133236737,0,0
36979,2022.0,136835.0,0.05598398651495996,5.256325993693362,9.885231635622025,2.6668007829808045,0.5786263312701608,56301.0,0.3644693340898428,5.32,71066.0,-19337.0,4033.0,22065.0,0.2697762562660472,354523.0,133613.0,0.06018887276456917,128292.0,0.05624666251686515,0.04147569606834409,0.02411442000404152,-0.06986152184734813,0,0
1022,2022.0,2551.816,0.026864298316842082,3.656899241569996,19.297769869563748,1.6392095960882551,0.33111761211060275,1303.72,0.21343891783261656,3.74,942.374,3.071,13.81,236.744,0.08494295492007087,8900.325,1949.102,0.02592495578136238,1696.941,0.028138709566553004,0.1485973878879702,0.3092265053342512,0.036233139350424694,1,1
1033,2022.0,3463.27,0.1693628757007156,,,,,,,,,,,,,,,,3413.987,0.15978313169913014,,,,0,0
1048,2022.0,66608.0,-0.03599562363238512,-7.135131096572182,-28.215319000475965,-7.904578334555637,0.11501156217882837,55110.0,0.4494485824816675,-7.15,22749.0,269.0,16244.0,-4202.0,0.2801520101340089,113047.0,62272.0,-0.030327963508285698,58656.0,-0.07804201503917547,0.06164757228587016,0.06963001027749229,0.1868790208268023,0,0
39391,2022.0,1302.062,0.1096873327033961,2.490233737300017,21.95777817197418,2.9563248005250107,0.512736983903178,557.769,0.8308423262174144,2.49,732.416,-70.308,147.335,129.659,0.13463679145362334,1148.269,1144.698,0.09410882623628566,1081.299,0.09835653752496792,0.05863225620295599,0.13747206686829172,0.16553714555950771,1,1
1138,2022.0,46159.0,0.06534806858087172,3.214154411764706,19.39857020303117,3.7743726701162856,0.8145736768351838,8601.0,0.4243280824048155,3.15,22552.0,-657.0,17361.0,6994.0,0.19456963222611695,89004.0,46385.0,0.06398082587774667,42518.0,-0.07608814915471679,0.09094971541464791,-0.00487226474075671,0.021369569466601603,0,0
1173,2022.0,4228.0,0.10068149672110069,1.749405035280364,38.5502491646778,11.803108805261234,0.6280193236714976,1463.0,0.6171347873842774,1.75,2890.0,-276.0,874.0,838.0,0.3061746437705517,5281.0,3933.0,0.13149223285736703,3461.0,0.13845446182152715,0.13637676971973417,0.07500635647088737,-0.23431601598618776,0,0
1174,2022.0,2968.138,0.09896257606976855,3.6407333599043445,6.586585072143279,2.8329324795178454,0.4607017415009482,1497.957,1.5063532918349218,3.59,149.364,-58.18,37.578,137.019,0.4301064130332423,1474.878,2777.604,0.07430829653684584,2117.07,-0.23519134463458397,0.3120038543836527,0.06859653139900436,0.3317836726441153,0,0
1181,2022.0,6812.2,0.10709822346669197,7.711905164233812,13.061623276588575,4.048407214502142,0.3154356676131504,4002.1,1.0776405529953916,7.65,2688.6,-163.6,367.5,593.3,0.30994671403197155,4364.0,5846.2,0.10936405529953916,4347.5,0.0988436853551159,0.3447268545140885,0.16523553761417673,-0.020718249946394752,1,1
1183,2022.0,1757.109,0.05082214377365203,3.5443075117370895,25.940187101581255,2.609501304758203,0.21193742536295782,1190.482,0.939759710702286,3.55,658.382,-11.416,14.462,72.474,0.1005968574759869,1506.7740000000001,1510.644,0.045085503449811784,1176.274,0.014616300833758722,0.28426200018023023,0.16315227148156675,0.1272391319801087,1,1
1232,2022.0,9778.038,0.0035890530975193954,4.302437556424917,21.448306637756172,2.776928548564085,0.14412444205895514,6805.735,1.1166047148359879,4.54,2083.612,-62.382,360.736,328.831,0.12947075941537337,6097.594,7951.781,0.04617509523768735,6320.975,0.061755417954879724,0.2579991219708984,0.2296664105814786,-0.9222729681650971,1,1
1236,2022.0,1979.9,-0.05131680867544539,-6.674107142857142,-3.0820602006688964,-12.157467018469658,0.33221378504672894,1371.9,0.8491010539367638,-6.75,-4673.1,-346.1,552.9,-448.5,3.9445910290237465,1686.4,2054.4,-0.18536887786732795,2025.3,0.2772258946046752,0.014368241741964221,-0.03626362928348909,-0.7231638381488514,0,0
45686,2022.0,596.583,-0.10122085472621797,-0.49294091935601364,-75.85087488546687,2.414033685775027,0.7669963700471195,123.179,0.3963730453403072,-0.5,1426.723,18.475,623.19,-33.833,-0.03182604932929468,627.3490000000002,528.657,-0.025367089139079993,443.026,-0.0700663887338637,0.1932866242613301,0.12848784750793033,2.9902431915327368,1,1
16714,2022.0,180147.0,0.04632743239863269,16.612581592082936,13.822655962721342,1.574090449142469,0.1381961738411926,150190.0,1.125154142644087,15.87,31709.0,-4697.0,5961.0,5365.0,0.11387756834776702,126964.0,174274.0,0.034637708294326906,160216.0,0.05440942805128304,0.087744045538523,0.03369980605253796,0.33748549427620106,0,0
1274,2022.0,11891.0,0.014673297552809099,4.429474801373801,9.951518402662229,0.9338531594972285,0.11164039494197124,10257.0,0.17326190369003136,4.42,9983.0,117.0,4157.0,1202.0,0.09384026856116792,,11546.0,0.01803748555650595,10687.0,0.010776871895792335,0.08037802938149154,0.029880478087649404,-0.1865109187839888,0,0
12100,2022.0,14853.0,0.09939874021759877,1.7172414952036688,21.895580851626555,6.136930407709414,0.5175690784219773,6041.0,0.30894870592879525,1.68,11222.0,-890.0,2316.0,3781.0,0.2802816901408451,37252.0,12522.0,0.09328662011793443,10583.0,0.06948458271555298,0.18321836908249078,0.18615237182558697,0.06551979364176026,1,1
42965,2022.0,25.813,-0.005908419497784343,0.7059348505131638,5.850398230088495,0.9512810058928326,0.19948926855961568,13.166,0.4629827722103366,0.71,1.844,8.952,16.652,4.746,0.162601068932438,17.711,16.447,0.1335998198401081,16.92,-0.14840238420949775,-0.027955082742316933,0.569465556028455,-1.0442247564768838,1,1
1290,2022.0,4321.0,0.05929078014184397,4.4070724698996955,11.372628959999998,3.002277972544878,0.28147058823529414,2443.0,1.02843315184513,4.35,870.0,19.0,170.0,250.0,0.26399155227032733,2656.0,3400.0,0.07562008469449485,2614.0,-0.08558072635742539,0.3006885998469778,0.27088235294117646,-0.21593872340425532,1,1
11055,2022.0,6202.917,0.05532812695388187,19.42103252101554,13.136273765255998,2.254699458903331,0.34967203743794606,3930.67,0.9792240325113263,18.52,3152.796,-19.205,88.031,457.443,0.1716391953452404,5935.705,6044.135,0.07411137889939232,5720.042,0.05800299938366852,0.056659199355529176,0.02627042579293814,-0.25344626188927194,0,0
38268,2022.0,294.949,-0.08547300852362412,-0.7764063020082104,-9.09317709263692,3.3756017081775016,0.47077971464208573,156.564,0.7554988623043508,-0.88,-167.345,-15.403,79.221,-27.991,-0.37122357497148617,280.545,295.839,-0.07148201776899288,308.587,-0.12980256105854013,-0.041310878293641634,-0.0030083930786677427,0.19572741776604108,0,0
1312,2022.0,846.431,0.024933052037627974,1.8825861940576365,38.17089503090235,3.2778969322194236,0.30128624152715416,552.619,0.21828590795444225,1.96,525.936,35.524,80.653,101.125,0.08587424867993552,3398.2490000000003,790.909,0.027909863766745573,794.307,0.02852796849257921,-0.004277942911242158,0.0702002379540504,-0.10665805300936121,0,0
1347,2022.0,8562.0,0.06365623948873192,3.3178807947019866,13.177085828343314,4.188908629441625,0.3644407739499764,5387.0,0.7223453212885631,3.33,3747.0,-790.0,69.0,1002.0,0.31789340101522845,10595.0,8476.0,0.08539287540480654,8691.0,0.13158745554477852,-0.0247382349557013,0.010146295422369042,-0.25454858866189584,0,0
101675,2022.0,8814.0,0.0478535954826859,3.067656233193503,29.65782117812062,2.5003430784238376,0.5161976235146967,3868.0,0.1172682869589451,4.2,8288.0,-65.0,82.0,2852.0,0.08430636436193799,67663.0,7995.0,0.04183228948179005,7710.0,0.10338409475465313,0.03696498054474708,0.1024390243902439,0.1439391932759735,0,0
46453,2022.0,6591.9,0.12794239822763778,8.109615384615385,30.59577898980318,4.906727514736642,0.29707086876078415,3381.3,0.6637826350941105,7.35,4132.5,-577.8,324.4,421.7,0.16037269442859858,6490.000000000001,4810.3,0.05819120163382458,4245.2,0.05456498022637393,0.13311504758315282,0.37037191027586625,1.1986553746171345,1,1
1473,2022.0,1836.3,-0.01674453500665007,-4.7792510563893345,-8.41554451219512,1.387782101558572,0.09901057197072372,1329.5,0.4966343564889607,-4.76,1107.0,94.3,287.4,-229.6,-0.1649069884364002,2541.3999999999996,1475.6,-0.07727517501346258,2181.1,0.0004647992067426872,-0.323460639127046,0.24444293846570891,-0.7833128814818872,1,1
1502,2022.0,59427.0,0.08182517115555936,12.108873495954377,17.07342966867006,6.721031613686,0.3357595495477821,33857.0,0.6156438346237001,11.93,37729.0,-103.0,10339.0,6489.0,0.39365445280271777,64300.0,50971.0,0.07837619122389573,41748.0,0.0382769010775752,0.2209207626712657,0.16589825587098547,0.04400545468981763,1,1
1578,2022.0,17478.0,-0.03396151905399179,1.9862981577157865,6.318286079685194,1.0848881418918919,0.5688525422867883,8488.0,0.339472005242012,1.92,-8156.0,-18.0,356.0,2033.0,0.17170608108108107,56879.0,19687.0,0.03505595502905523,20712.0,-0.020742835976697984,-0.049488219389725766,-0.11220602427998172,-1.9687803120994325,0,0
1643,2022.0,154792.0,0.010277861814098807,16.416968027093738,9.645508216783217,1.798016862072822,1.0291111774972093,-3703.0,0.03397882287134169,15.39,272184.0,213225.0,1002532.0,48334.0,0.1864097589947896,278732.0,127202.0,0.012911215426356735,129503.0,0.008603186406900505,-0.017767928156104493,0.2168991053599786,-0.2039586146848921,1,1
1656,2022.0,680.704,0.040539277673465504,4.727612574341546,30.842205808353107,3.325378876932815,0.3399717177104679,376.195,0.2695051088270715,4.75,394.375,1.477,4.976,83.466,0.1078191001511374,2057.265,569.968,0.039466274270415796,488.198,0.036997920296488414,0.16749351697467008,0.19428459141565843,0.02718785654043961,1,1
7846,2022.0,235717.0,0.13761645887415652,8.096668784323398,14.493614982399999,1.628443369742642,0.24849941518964563,116938.0,0.6496169662053562,8.15,161657.0,58.0,6008.0,15625.0,0.11235591477489268,217073.0,155606.0,0.06523055085895589,94471.0,-0.02311605988573335,0.647129807030729,0.5148323329434598,1.1096933424909494,1,1
37383,2022.0,3804.1,0.047335372725809045,2.867102396514161,21.572302431610943,-9.360089020771513,0.15078794415483257,2834.5,1.4672293287617038,2.89,-270.8,-20.0,23.9,131.6,-0.4338938344873063,2123.3,3337.8,0.05784869664600641,3078.5,0.01035653650254669,0.08422933246711066,0.13970279825034446,-0.18173830232566104,1,1
1698,2022.0,5375.6,0.04959499616564417,3.4117239616402664,30.043462235649546,7.6892753309414825,0.47247644554054835,2737.9,0.6490464578252986,3.38,5297.8,57.5,240.6,827.5,0.2559383892119263,7092.099999999999,5190.1,0.10348277371349966,4895.8,0.10599500977813743,0.06011274970382781,0.035741122521724046,-0.5207415264790651,0,0
1699,2022.0,1809.8,0.07079332345169813,6.538057742782152,36.84580489763148,29.916199478487613,0.34391435011269716,1047.9,0.5356855379661927,6.45,306.8,234.6,355.6,249.1,0.8119295958279009,2544.4,1597.2,0.08354574724979877,1054.0,-0.030486896962477666,0.5153700189753321,0.1331079388930628,-0.15264001122608137,1,1
44006,2022.0,22989.0,0.07118101839509464,5.9741002361249125,3.644063396921017,1.9833263078324224,0.2756309919780865,14809.0,1.0774176548089591,5.62,617.0,-64.0,48.0,2988.0,0.5442622950819672,16854.0,20444.0,0.1574703557312253,5354.0,-0.007274461868701926,2.8184534927157268,0.1244864018783017,-0.5479719464367736,1,1
1813,2022.0,7107.0,0.07502435855797336,5.782700765597003,31.111760281690138,53.74537664233577,0.4602915134177905,3962.0,1.1589832649194822,5.66,490.0,-555.0,319.0,710.0,1.7274939172749393,5085.0,7341.0,0.11209346384591096,6721.0,0.15113471752776436,0.09224817735456034,-0.031875766244380876,-0.3306981871743616,0,0
1825,2022.0,6200.957,0.11595977404236908,20.224023895882226,30.61655797025003,8.154539510470846,0.3809379738019967,3443.665,1.6144539219925875,20.23,624.023,87.521,142.314,189.58,0.26634409780467727,2838.2670000000003,5562.714,0.05502137527317686,5007.357,0.05352852643175224,0.11090820966030582,0.11473590049749105,1.107540450718249,1,1
1832,2022.0,43004.0,0.10286428856332805,2.259190751445087,26.208499641797154,11.134538458193834,0.6400206958996248,13915.0,0.40968056468194247,2.26,54764.0,2915.0,12625.0,9771.0,0.42484455845906344,77127.0,38655.0,0.1035568179409458,33014.0,0.08874404325513197,0.1708669049494154,0.11250808433579097,-0.006687433926491203,1,1
1840,2022.0,785.636,-0.042308206894048836,-0.12191343608905494,-41.34080837749825,1.6180660833577005,0.3857807374391831,511.539,0.48017610477726874,-0.13,-2940.654,-35.881,56.664,-31.322,-0.03913968175422549,1573.857,832.828,-0.018059042147758733,785.461,0.018253148021655622,0.06030471277377229,-0.05666476151138051,1.3427713689288672,0,0
1844,2022.0,812.775,0.07890328772524999,3.446517950936167,11.051734110264457,2.0954416080643448,0.4503411803691105,487.665,0.7046727517068506,3.53,166.293,140.843,379.905,167.325,0.1896029697383122,793.9090000000001,887.214,0.13289845311204374,636.007,-0.012657450020452224,0.39497521253696916,-0.08390196728185091,-0.4062888929284348,0,0
1878,2022.0,325.66,0.07304195689852512,4.754445385266723,24.08272484416741,3.141796679871284,0.461859437641476,157.856,0.725793561444877,4.75,324.419,20.361,119.429,44.92,0.13045852162498112,265.155,293.336,0.11114437634693278,261.162,0.09848340685638497,0.12319556443893077,0.11019445277770205,-0.342819139400022,0,0
11728,2022.0,12479.0,0.07916462818003914,5.842644320297952,51.442460557768925,60.84852780395853,0.31591896990076274,8341.0,0.38202211987342166,5.59,-5565.0,72.0,836.0,1255.0,1.182846371347785,28889.0,12193.0,0.03932073816461447,11066.0,0.06131282306782089,0.10184348454726189,0.02345608135815632,1.0133047311731547,0,0
